Tanggal,Provinsi,Kasus Aktif
12/27/2022,DKI Jakarta,14201
12/28/2022,DKI Jakarta,14158
12/29/2022,DKI Jakarta,15189
12/30/2022,DKI Jakarta,15647
12/31/2022,DKI Jakarta,15678
1/1/2022,DKI Jakarta,15965
1/2/2022,DKI Jakarta,15566
1/3/2022,DKI Jakarta,15533
1/4/2022,DKI Jakarta,14837
1/5/2022,DKI Jakarta,15301
1/6/2022,DKI Jakarta,16624
1/7/2022,DKI Jakarta,17560
1/8/2022,DKI Jakarta,17814
1/9/2022,DKI Jakarta,18422
1/10/2022,DKI Jakarta,18199
1/11/2022,DKI Jakarta,18119
1/12/2022,DKI Jakarta,19097
1/13/2022,DKI Jakarta,19576
1/14/2022,DKI Jakarta,20623
1/15/2022,DKI Jakarta,21078
1/16/2022,DKI Jakarta,22371
1/17/2022,DKI Jakarta,21958
1/18/2022,DKI Jakarta,21481
1/19/2022,DKI Jakarta,21619
1/20/2022,DKI Jakarta,21487
1/21/2022,DKI Jakarta,22038
1/22/2022,DKI Jakarta,23620
1/23/2022,DKI Jakarta,23382
1/24/2022,DKI Jakarta,24527
1/25/2022,DKI Jakarta,24431
1/26/2022,DKI Jakarta,23760
1/27/2022,DKI Jakarta,22592
1/28/2022,DKI Jakarta,22710
1/29/2022,DKI Jakarta,23686
1/30/2022,DKI Jakarta,23581
1/31/2022,DKI Jakarta,23658
2/1/2022,DKI Jakarta,25085
2/2/2022,DKI Jakarta,23826
2/3/2022,DKI Jakarta,25747
2/4/2022,DKI Jakarta,25376
2/5/2022,DKI Jakarta,26196
2/6/2022,DKI Jakarta,24097
2/7/2022,DKI Jakarta,23961
2/8/2022,DKI Jakarta,23644
2/9/2022,DKI Jakarta,24245
2/10/2022,DKI Jakarta,24266
2/11/2022,DKI Jakarta,22725
2/12/2022,DKI Jakarta,20849
2/13/2022,DKI Jakarta,19068
2/14/2022,DKI Jakarta,17184
2/15/2022,DKI Jakarta,16926
2/16/2022,DKI Jakarta,16642
2/17/2022,DKI Jakarta,15941
2/18/2022,DKI Jakarta,13587
2/19/2022,DKI Jakarta,13137
2/20/2022,DKI Jakarta,13083
2/21/2022,DKI Jakarta,13072
2/22/2022,DKI Jakarta,13193
2/23/2022,DKI Jakarta,12116
2/24/2022,DKI Jakarta,10404
2/25/2022,DKI Jakarta,9625
2/26/2022,DKI Jakarta,9458
2/27/2022,DKI Jakarta,9977
2/28/2022,DKI Jakarta,11424
3/1/2022,DKI Jakarta,9817
3/2/2022,DKI Jakarta,8284
3/3/2022,DKI Jakarta,7234
3/4/2022,DKI Jakarta,7467
3/5/2022,DKI Jakarta,7415
3/6/2022,DKI Jakarta,7290
3/7/2022,DKI Jakarta,7253
3/8/2022,DKI Jakarta,7504
3/9/2022,DKI Jakarta,6671
3/10/2022,DKI Jakarta,6839
3/11/2022,DKI Jakarta,7665
3/12/2022,DKI Jakarta,8448
3/13/2022,DKI Jakarta,7626
3/14/2022,DKI Jakarta,6782
3/15/2022,DKI Jakarta,6529
3/16/2022,DKI Jakarta,5774
3/17/2022,DKI Jakarta,5963
3/18/2022,DKI Jakarta,6491
3/19/2022,DKI Jakarta,6885
3/20/2022,DKI Jakarta,7610
3/21/2022,DKI Jakarta,7353
3/22/2022,DKI Jakarta,7093
3/23/2022,DKI Jakarta,6201
3/24/2022,DKI Jakarta,5334
3/25/2022,DKI Jakarta,6329
3/26/2022,DKI Jakarta,7084
3/27/2022,DKI Jakarta,7769
3/28/2022,DKI Jakarta,7857
3/29/2022,DKI Jakarta,7841
3/30/2022,DKI Jakarta,7012
3/31/2022,DKI Jakarta,6780
4/1/2022,DKI Jakarta,7190
4/2/2022,DKI Jakarta,7098
4/3/2022,DKI Jakarta,6908
4/4/2022,DKI Jakarta,6615
4/5/2022,DKI Jakarta,6153
4/6/2022,DKI Jakarta,6095
4/7/2022,DKI Jakarta,6320
4/8/2022,DKI Jakarta,6682
4/9/2022,DKI Jakarta,7283
4/10/2022,DKI Jakarta,7427
4/11/2022,DKI Jakarta,7025
4/12/2022,DKI Jakarta,6353
4/13/2022,DKI Jakarta,6275
4/14/2022,DKI Jakarta,6315
4/15/2022,DKI Jakarta,7113
4/16/2022,DKI Jakarta,7039
4/17/2022,DKI Jakarta,7059
4/18/2022,DKI Jakarta,7027
4/19/2022,DKI Jakarta,6998
4/20/2022,DKI Jakarta,6546
4/21/2022,DKI Jakarta,6563
4/22/2022,DKI Jakarta,7167
4/23/2022,DKI Jakarta,7312
4/24/2022,DKI Jakarta,7322
4/25/2022,DKI Jakarta,7242
4/26/2022,DKI Jakarta,6638
4/27/2022,DKI Jakarta,6414
4/28/2022,DKI Jakarta,6357
4/29/2022,DKI Jakarta,6841
4/30/2022,DKI Jakarta,7086
5/1/2022,DKI Jakarta,7204
5/2/2022,DKI Jakarta,7064
5/3/2022,DKI Jakarta,7114
5/4/2022,DKI Jakarta,6926
5/5/2022,DKI Jakarta,7073
5/6/2022,DKI Jakarta,7391
5/7/2022,DKI Jakarta,7559
5/8/2022,DKI Jakarta,7681
5/9/2022,DKI Jakarta,7784
5/10/2022,DKI Jakarta,7850
5/11/2022,DKI Jakarta,7569
5/12/2022,DKI Jakarta,7538
5/13/2022,DKI Jakarta,7723
5/14/2022,DKI Jakarta,7792
5/15/2022,DKI Jakarta,7431
5/16/2022,DKI Jakarta,7281
5/17/2022,DKI Jakarta,7391
5/18/2022,DKI Jakarta,7387
5/19/2022,DKI Jakarta,7782
5/20/2022,DKI Jakarta,8561
5/21/2022,DKI Jakarta,9301
5/22/2022,DKI Jakarta,9824
5/23/2022,DKI Jakarta,10339
5/24/2022,DKI Jakarta,10846
5/25/2022,DKI Jakarta,10710
5/26/2022,DKI Jakarta,10800
5/27/2022,DKI Jakarta,11136
5/28/2022,DKI Jakarta,10811
5/29/2022,DKI Jakarta,10699
5/30/2022,DKI Jakarta,10756
5/31/2022,DKI Jakarta,10882
6/1/2022,DKI Jakarta,10870
6/2/2022,DKI Jakarta,10867
6/3/2022,DKI Jakarta,11059
6/4/2022,DKI Jakarta,11130
6/5/2022,DKI Jakarta,11597
6/6/2022,DKI Jakarta,11712
6/7/2022,DKI Jakarta,12048
6/8/2022,DKI Jakarta,11835
6/9/2022,DKI Jakarta,12085
6/10/2022,DKI Jakarta,13046
6/11/2022,DKI Jakarta,14136
6/12/2022,DKI Jakarta,15847
6/13/2022,DKI Jakarta,17662
6/14/2022,DKI Jakarta,19311
6/15/2022,DKI Jakarta,19466
6/16/2022,DKI Jakarta,20530
6/17/2022,DKI Jakarta,22754
6/18/2022,DKI Jakarta,24908
6/19/2022,DKI Jakarta,27301
6/20/2022,DKI Jakarta,30357
6/21/2022,DKI Jakarta,32462
6/22/2022,DKI Jakarta,32542
6/23/2022,DKI Jakarta,35997
6/24/2022,DKI Jakarta,41014
6/25/2022,DKI Jakarta,45308
6/26/2022,DKI Jakarta,51803
6/27/2022,DKI Jakarta,57640
6/28/2022,DKI Jakarta,62494
6/29/2022,DKI Jakarta,66288
6/30/2022,DKI Jakarta,70375
7/1/2022,DKI Jakarta,74343
7/2/2022,DKI Jakarta,78699
7/3/2022,DKI Jakarta,82679
7/4/2022,DKI Jakarta,87272
7/5/2022,DKI Jakarta,91458
7/6/2022,DKI Jakarta,94660
7/7/2022,DKI Jakarta,100229
7/8/2022,DKI Jakarta,102216
7/9/2022,DKI Jakarta,100168
7/10/2022,DKI Jakarta,96159
7/11/2022,DKI Jakarta,88636
7/12/2022,DKI Jakarta,82654
7/13/2022,DKI Jakarta,90185
7/14/2022,DKI Jakarta,99723
7/15/2022,DKI Jakarta,109247
7/16/2022,DKI Jakarta,113082
7/17/2022,DKI Jakarta,111570
7/18/2022,DKI Jakarta,108683
7/19/2022,DKI Jakarta,100759
7/20/2022,DKI Jakarta,94633
7/21/2022,DKI Jakarta,89884
7/22/2022,DKI Jakarta,86117
7/23/2022,DKI Jakarta,79551
7/24/2022,DKI Jakarta,73148
7/25/2022,DKI Jakarta,64023
7/26/2022,DKI Jakarta,51860
7/27/2022,DKI Jakarta,40668
7/28/2022,DKI Jakarta,35084
7/29/2022,DKI Jakarta,27477
7/30/2022,DKI Jakarta,19737
7/31/2022,DKI Jakarta,17850
8/1/2022,DKI Jakarta,15884
8/2/2022,DKI Jakarta,14979
8/3/2022,DKI Jakarta,14004
8/4/2022,DKI Jakarta,14451
8/5/2022,DKI Jakarta,13877
8/6/2022,DKI Jakarta,12799
8/7/2022,DKI Jakarta,10177
8/8/2022,DKI Jakarta,10654
8/9/2022,DKI Jakarta,10357
8/10/2022,DKI Jakarta,10520
8/11/2022,DKI Jakarta,11101
8/12/2022,DKI Jakarta,9881
8/13/2022,DKI Jakarta,9453
8/14/2022,DKI Jakarta,9568
8/15/2022,DKI Jakarta,9667
8/16/2022,DKI Jakarta,9205
8/17/2022,DKI Jakarta,8916
8/18/2022,DKI Jakarta,9035
8/19/2022,DKI Jakarta,8798
8/20/2022,DKI Jakarta,8807
8/21/2022,DKI Jakarta,8770
8/22/2022,DKI Jakarta,8342
8/23/2022,DKI Jakarta,8166
8/24/2022,DKI Jakarta,8124
8/25/2022,DKI Jakarta,8180
8/26/2022,DKI Jakarta,7717
8/27/2022,DKI Jakarta,7995
8/28/2022,DKI Jakarta,8002
8/29/2022,DKI Jakarta,7764
8/30/2022,DKI Jakarta,7266
8/31/2022,DKI Jakarta,7107
9/1/2022,DKI Jakarta,6671
9/2/2022,DKI Jakarta,6256
9/3/2022,DKI Jakarta,5755
9/4/2022,DKI Jakarta,5620
9/5/2022,DKI Jakarta,5595
9/6/2022,DKI Jakarta,5061
9/7/2022,DKI Jakarta,4779
9/8/2022,DKI Jakarta,4523
9/9/2022,DKI Jakarta,4332
9/10/2022,DKI Jakarta,4125
9/11/2022,DKI Jakarta,3972
9/12/2022,DKI Jakarta,3953
9/13/2022,DKI Jakarta,3681
9/14/2022,DKI Jakarta,3368
9/15/2022,DKI Jakarta,3289
9/16/2022,DKI Jakarta,3125
9/17/2022,DKI Jakarta,2969
9/18/2022,DKI Jakarta,2919
9/19/2022,DKI Jakarta,2890
9/20/2022,DKI Jakarta,2569
9/21/2022,DKI Jakarta,2358
9/22/2022,DKI Jakarta,2294
9/23/2022,DKI Jakarta,2192
9/24/2022,DKI Jakarta,2041
9/25/2022,DKI Jakarta,1972
9/26/2022,DKI Jakarta,2011
9/27/2022,DKI Jakarta,1859
9/28/2022,DKI Jakarta,1786
9/29/2022,DKI Jakarta,1764
9/30/2022,DKI Jakarta,1716
3/21/2022,Jawa Timur,25
3/22/2022,Jawa Timur,40
3/23/2022,Jawa Timur,40
3/24/2022,Jawa Timur,50
3/25/2022,Jawa Timur,49
3/26/2022,Jawa Timur,53
3/27/2022,Jawa Timur,54
3/28/2022,Jawa Timur,65
3/29/2022,Jawa Timur,72
3/30/2022,Jawa Timur,67
3/31/2022,Jawa Timur,69
4/1/2022,Jawa Timur,78
4/2/2022,Jawa Timur,71
4/3/2022,Jawa Timur,119
4/4/2022,Jawa Timur,109
4/5/2022,Jawa Timur,144
4/6/2022,Jawa Timur,137
4/7/2022,Jawa Timur,137
4/8/2022,Jawa Timur,134
4/9/2022,Jawa Timur,157
4/10/2022,Jawa Timur,172
4/11/2022,Jawa Timur,178
4/12/2022,Jawa Timur,291
4/13/2022,Jawa Timur,337
4/14/2022,Jawa Timur,358
4/15/2022,Jawa Timur,373
4/16/2022,Jawa Timur,382
4/17/2022,Jawa Timur,382
4/18/2022,Jawa Timur,410
4/19/2022,Jawa Timur,438
4/20/2022,Jawa Timur,436
4/21/2022,Jawa Timur,447
4/22/2022,Jawa Timur,479
4/23/2022,Jawa Timur,492
4/24/2022,Jawa Timur,495
4/25/2022,Jawa Timur,562
4/26/2022,Jawa Timur,560
4/27/2022,Jawa Timur,568
4/28/2022,Jawa Timur,623
4/29/2022,Jawa Timur,625
4/30/2022,Jawa Timur,705
5/1/2022,Jawa Timur,773
5/2/2022,Jawa Timur,766
5/3/2022,Jawa Timur,832
5/4/2022,Jawa Timur,829
5/5/2022,Jawa Timur,874
5/6/2022,Jawa Timur,899
5/7/2022,Jawa Timur,928
5/8/2022,Jawa Timur,931
5/9/2022,Jawa Timur,1051
5/10/2022,Jawa Timur,1129
5/11/2022,Jawa Timur,1143
5/12/2022,Jawa Timur,1256
5/13/2022,Jawa Timur,1335
5/14/2022,Jawa Timur,1418
5/15/2022,Jawa Timur,1449
5/16/2022,Jawa Timur,1620
5/17/2022,Jawa Timur,1646
5/18/2022,Jawa Timur,1750
5/19/2022,Jawa Timur,1780
5/20/2022,Jawa Timur,1881
5/21/2022,Jawa Timur,2354
5/22/2022,Jawa Timur,2460
5/23/2022,Jawa Timur,2898
5/24/2022,Jawa Timur,2915
5/25/2022,Jawa Timur,3105
5/26/2022,Jawa Timur,3136
5/27/2022,Jawa Timur,3300
5/28/2022,Jawa Timur,3431
5/29/2022,Jawa Timur,3499
5/30/2022,Jawa Timur,3652
5/31/2022,Jawa Timur,3852
6/1/2022,Jawa Timur,3856
6/2/2022,Jawa Timur,4018
6/3/2022,Jawa Timur,4090
6/4/2022,Jawa Timur,3882
6/5/2022,Jawa Timur,3896
6/6/2022,Jawa Timur,4011
6/7/2022,Jawa Timur,4056
6/8/2022,Jawa Timur,4312
6/9/2022,Jawa Timur,4435
6/10/2022,Jawa Timur,4595
6/11/2022,Jawa Timur,4757
6/12/2022,Jawa Timur,4981
6/13/2022,Jawa Timur,4891
6/14/2022,Jawa Timur,5001
6/15/2022,Jawa Timur,5193
6/16/2022,Jawa Timur,5346
6/17/2022,Jawa Timur,5501
6/18/2022,Jawa Timur,5794
6/19/2022,Jawa Timur,5817
6/20/2022,Jawa Timur,6089
6/21/2022,Jawa Timur,6038
6/22/2022,Jawa Timur,6274
6/23/2022,Jawa Timur,6459
6/24/2022,Jawa Timur,6553
6/25/2022,Jawa Timur,6545
6/26/2022,Jawa Timur,6676
6/27/2022,Jawa Timur,6746
6/28/2022,Jawa Timur,6957
6/29/2022,Jawa Timur,7051
6/30/2022,Jawa Timur,7231
7/1/2022,Jawa Timur,7196
7/2/2022,Jawa Timur,7356
7/3/2022,Jawa Timur,7441
7/4/2022,Jawa Timur,7727
7/5/2022,Jawa Timur,8101
7/6/2022,Jawa Timur,8272
7/7/2022,Jawa Timur,8408
7/8/2022,Jawa Timur,8546
7/9/2022,Jawa Timur,8777
7/10/2022,Jawa Timur,8762
7/11/2022,Jawa Timur,8818
7/12/2022,Jawa Timur,9109
7/13/2022,Jawa Timur,9042
7/14/2022,Jawa Timur,9022
7/15/2022,Jawa Timur,8638
7/16/2022,Jawa Timur,8347
7/17/2022,Jawa Timur,8178
7/18/2022,Jawa Timur,7816
7/19/2022,Jawa Timur,7565
7/20/2022,Jawa Timur,7395
7/21/2022,Jawa Timur,7302
7/22/2022,Jawa Timur,7137
7/23/2022,Jawa Timur,6800
7/24/2022,Jawa Timur,6846
7/25/2022,Jawa Timur,6729
7/26/2022,Jawa Timur,6632
7/27/2022,Jawa Timur,6524
7/28/2022,Jawa Timur,6414
7/29/2022,Jawa Timur,6202
7/30/2022,Jawa Timur,6031
7/31/2022,Jawa Timur,5976
8/1/2022,Jawa Timur,5728
8/2/2022,Jawa Timur,5717
8/3/2022,Jawa Timur,5707
8/4/2022,Jawa Timur,5754
8/5/2022,Jawa Timur,5763
8/6/2022,Jawa Timur,5566
8/7/2022,Jawa Timur,5438
8/8/2022,Jawa Timur,5381
8/9/2022,Jawa Timur,5403
8/10/2022,Jawa Timur,5315
8/11/2022,Jawa Timur,5222
8/12/2022,Jawa Timur,5164
8/13/2022,Jawa Timur,5060
8/14/2022,Jawa Timur,4996
8/15/2022,Jawa Timur,4956
8/16/2022,Jawa Timur,5041
8/17/2022,Jawa Timur,4947
8/18/2022,Jawa Timur,4864
8/19/2022,Jawa Timur,4736
8/20/2022,Jawa Timur,4674
8/21/2022,Jawa Timur,4688
8/22/2022,Jawa Timur,4582
8/23/2022,Jawa Timur,4511
8/24/2022,Jawa Timur,4487
8/25/2022,Jawa Timur,4475
8/26/2022,Jawa Timur,4428
8/27/2022,Jawa Timur,4424
8/28/2022,Jawa Timur,4583
8/29/2022,Jawa Timur,4898
8/30/2022,Jawa Timur,5115
8/31/2022,Jawa Timur,5034
9/1/2022,Jawa Timur,5034
9/2/2022,Jawa Timur,5076
9/3/2022,Jawa Timur,5079
9/4/2022,Jawa Timur,5116
9/5/2022,Jawa Timur,5136
9/6/2022,Jawa Timur,5045
9/7/2022,Jawa Timur,5076
9/8/2022,Jawa Timur,5003
9/9/2022,Jawa Timur,4995
9/10/2022,Jawa Timur,5127
9/11/2022,Jawa Timur,5176
9/12/2022,Jawa Timur,5169
9/13/2022,Jawa Timur,4785
9/14/2022,Jawa Timur,4726
9/15/2022,Jawa Timur,4734
9/16/2022,Jawa Timur,4729
9/17/2022,Jawa Timur,4746
9/18/2022,Jawa Timur,4678
9/19/2022,Jawa Timur,4608
9/20/2022,Jawa Timur,4509
9/21/2022,Jawa Timur,4511
9/22/2022,Jawa Timur,4424
9/23/2022,Jawa Timur,4289
9/24/2022,Jawa Timur,4174
9/25/2022,Jawa Timur,4102
9/26/2022,Jawa Timur,4025
9/27/2022,Jawa Timur,3827
9/28/2022,Jawa Timur,3713
9/29/2022,Jawa Timur,3580
9/30/2022,Jawa Timur,3494
10/1/2022,Jawa Timur,3455
10/2/2022,Jawa Timur,3360
10/3/2022,Jawa Timur,3302
10/4/2022,Jawa Timur,3215
10/5/2022,Jawa Timur,3145
10/6/2022,Jawa Timur,3112
10/7/2022,Jawa Timur,3125
10/8/2022,Jawa Timur,3114
10/9/2022,Jawa Timur,3098
10/10/2022,Jawa Timur,3093
10/11/2022,Jawa Timur,3069
10/12/2022,Jawa Timur,3040
10/13/2022,Jawa Timur,2983
10/14/2022,Jawa Timur,2935
10/15/2022,Jawa Timur,2878
10/16/2022,Jawa Timur,2804
10/17/2022,Jawa Timur,2706
10/18/2022,Jawa Timur,2680
10/19/2022,Jawa Timur,2563
10/20/2022,Jawa Timur,2536
10/21/2022,Jawa Timur,2524
10/22/2022,Jawa Timur,2432
10/23/2022,Jawa Timur,2374
10/24/2022,Jawa Timur,2341
10/25/2022,Jawa Timur,2351
10/26/2022,Jawa Timur,2331
10/27/2022,Jawa Timur,2352
10/28/2022,Jawa Timur,2345
10/29/2022,Jawa Timur,2343
10/30/2022,Jawa Timur,2332
10/31/2022,Jawa Timur,2319
11/1/2022,Jawa Timur,2241
11/2/2022,Jawa Timur,2202
11/3/2022,Jawa Timur,2194
11/4/2022,Jawa Timur,2170
11/5/2022,Jawa Timur,2166
11/6/2022,Jawa Timur,2168
11/7/2022,Jawa Timur,2156
11/8/2022,Jawa Timur,2162
11/9/2022,Jawa Timur,2140
11/10/2022,Jawa Timur,2091
11/11/2022,Jawa Timur,2055
11/12/2022,Jawa Timur,2063
11/13/2022,Jawa Timur,2067
11/14/2022,Jawa Timur,2068
11/15/2022,Jawa Timur,2015
11/16/2022,Jawa Timur,2018
11/17/2022,Jawa Timur,2172
11/18/2022,Jawa Timur,2268
11/19/2022,Jawa Timur,2458
11/20/2022,Jawa Timur,2496
11/21/2022,Jawa Timur,2563
11/22/2022,Jawa Timur,2533
11/23/2022,Jawa Timur,2471
11/24/2022,Jawa Timur,2637
11/25/2022,Jawa Timur,2724
11/26/2022,Jawa Timur,2784
11/27/2022,Jawa Timur,2814
11/28/2022,Jawa Timur,2841
11/29/2022,Jawa Timur,2937
11/30/2022,Jawa Timur,2986
12/1/2022,Jawa Timur,3012
12/2/2022,Jawa Timur,3045
12/3/2022,Jawa Timur,3240
12/4/2022,Jawa Timur,3433
12/5/2022,Jawa Timur,3504
12/6/2022,Jawa Timur,3659
12/7/2022,Jawa Timur,3729
12/8/2022,Jawa Timur,3693
12/9/2022,Jawa Timur,4015
12/10/2022,Jawa Timur,4103
12/11/2022,Jawa Timur,4299
12/12/2022,Jawa Timur,4498
12/13/2022,Jawa Timur,4592
12/14/2022,Jawa Timur,4734
12/15/2022,Jawa Timur,4660
12/16/2022,Jawa Timur,4831
12/17/2022,Jawa Timur,5065
12/18/2022,Jawa Timur,5238
12/19/2022,Jawa Timur,5422
12/20/2022,Jawa Timur,5292
12/21/2022,Jawa Timur,5475
12/22/2022,Jawa Timur,5538
12/23/2022,Jawa Timur,5662
12/24/2022,Jawa Timur,5778
12/25/2022,Jawa Timur,6002
12/26/2022,Jawa Timur,6086
12/27/2022,Jawa Timur,6184
12/28/2022,Jawa Timur,6221
12/29/2022,Jawa Timur,6153
12/30/2022,Jawa Timur,6077
12/31/2022,Jawa Timur,6190
1/1/2022,Jawa Timur,6201
1/2/2022,Jawa Timur,6066
1/3/2022,Jawa Timur,5997
1/4/2022,Jawa Timur,6038
1/5/2022,Jawa Timur,6132
1/6/2022,Jawa Timur,6224
1/7/2022,Jawa Timur,6247
1/8/2022,Jawa Timur,6457
1/9/2022,Jawa Timur,6627
1/10/2022,Jawa Timur,6601
1/11/2022,Jawa Timur,6801
1/12/2022,Jawa Timur,6865
1/13/2022,Jawa Timur,6864
1/14/2022,Jawa Timur,6998
1/15/2022,Jawa Timur,7265
1/16/2022,Jawa Timur,7640
1/17/2022,Jawa Timur,7572
1/18/2022,Jawa Timur,7520
1/19/2022,Jawa Timur,7589
1/20/2022,Jawa Timur,7636
1/21/2022,Jawa Timur,7742
1/22/2022,Jawa Timur,7933
1/23/2022,Jawa Timur,7942
1/24/2022,Jawa Timur,7839
1/25/2022,Jawa Timur,7826
1/26/2022,Jawa Timur,7886
1/27/2022,Jawa Timur,7953
1/28/2022,Jawa Timur,8067
1/29/2022,Jawa Timur,8008
1/30/2022,Jawa Timur,7844
1/31/2022,Jawa Timur,7767
2/1/2022,Jawa Timur,7436
2/2/2022,Jawa Timur,7340
2/3/2022,Jawa Timur,7119
2/4/2022,Jawa Timur,6945
2/5/2022,Jawa Timur,6823
2/6/2022,Jawa Timur,6736
2/7/2022,Jawa Timur,6480
2/8/2022,Jawa Timur,6194
2/9/2022,Jawa Timur,5891
2/10/2022,Jawa Timur,5752
2/11/2022,Jawa Timur,5917
2/12/2022,Jawa Timur,5488
2/13/2022,Jawa Timur,5337
2/14/2022,Jawa Timur,5137
2/15/2022,Jawa Timur,4794
2/16/2022,Jawa Timur,4634
2/17/2022,Jawa Timur,4583
2/18/2022,Jawa Timur,4441
2/19/2022,Jawa Timur,4371
2/20/2022,Jawa Timur,4347
2/21/2022,Jawa Timur,4185
2/22/2022,Jawa Timur,4041
2/23/2022,Jawa Timur,4031
2/24/2022,Jawa Timur,4023
2/25/2022,Jawa Timur,3924
