Tanggal,Provinsi,Kasus Aktif
2/26/2022,Jawa Timur,3898
2/27/2022,Jawa Timur,3802
2/28/2022,Jawa Timur,3634
3/1/2022,Jawa Timur,3488
3/2/2022,Jawa Timur,3340
3/3/2022,Jawa Timur,3223
3/4/2022,Jawa Timur,3103
3/5/2022,Jawa Timur,3012
3/6/2022,Jawa Timur,2922
3/7/2022,Jawa Timur,2802
3/8/2022,Jawa Timur,2675
3/9/2022,Jawa Timur,2608
3/10/2022,Jawa Timur,2584
3/11/2022,Jawa Timur,2528
3/12/2022,Jawa Timur,2485
3/13/2022,Jawa Timur,2414
3/14/2022,Jawa Timur,2373
3/15/2022,Jawa Timur,2291
3/16/2022,Jawa Timur,2235
3/17/2022,Jawa Timur,2189
3/18/2022,Jawa Timur,2181
3/19/2022,Jawa Timur,2147
3/20/2022,Jawa Timur,2114
3/21/2022,Jawa Timur,2122
3/22/2022,Jawa Timur,2074
3/23/2022,Jawa Timur,2015
3/24/2022,Jawa Timur,2047
3/25/2022,Jawa Timur,2141
3/26/2022,Jawa Timur,2161
3/27/2022,Jawa Timur,2064
3/28/2022,Jawa Timur,2078
3/29/2022,Jawa Timur,2020
3/30/2022,Jawa Timur,1998
3/31/2022,Jawa Timur,2023
4/1/2022,Jawa Timur,2024
4/2/2022,Jawa Timur,1994
4/3/2022,Jawa Timur,1953
4/4/2022,Jawa Timur,1945
4/5/2022,Jawa Timur,1876
4/6/2022,Jawa Timur,1856
4/7/2022,Jawa Timur,1924
4/8/2022,Jawa Timur,1965
4/9/2022,Jawa Timur,2010
4/10/2022,Jawa Timur,2034
4/11/2022,Jawa Timur,1997
4/12/2022,Jawa Timur,1979
4/13/2022,Jawa Timur,1973
4/14/2022,Jawa Timur,1977
4/15/2022,Jawa Timur,2017
4/16/2022,Jawa Timur,2041
4/17/2022,Jawa Timur,2050
4/18/2022,Jawa Timur,2051
4/19/2022,Jawa Timur,2039
4/20/2022,Jawa Timur,2051
4/21/2022,Jawa Timur,2097
4/22/2022,Jawa Timur,2130
4/23/2022,Jawa Timur,2143
4/24/2022,Jawa Timur,2152
4/25/2022,Jawa Timur,2155
4/26/2022,Jawa Timur,1715
4/27/2022,Jawa Timur,1683
4/28/2022,Jawa Timur,1697
4/29/2022,Jawa Timur,1746
4/30/2022,Jawa Timur,1775
5/1/2022,Jawa Timur,1785
5/2/2022,Jawa Timur,1756
5/3/2022,Jawa Timur,1699
5/4/2022,Jawa Timur,1722
5/5/2022,Jawa Timur,1741
5/6/2022,Jawa Timur,1722
5/7/2022,Jawa Timur,1652
5/8/2022,Jawa Timur,1651
5/9/2022,Jawa Timur,1668
5/10/2022,Jawa Timur,1640
5/11/2022,Jawa Timur,1673
5/12/2022,Jawa Timur,1675
5/13/2022,Jawa Timur,1661
5/14/2022,Jawa Timur,1614
5/15/2022,Jawa Timur,1542
5/16/2022,Jawa Timur,1526
5/17/2022,Jawa Timur,1435
5/18/2022,Jawa Timur,1411
5/19/2022,Jawa Timur,1437
5/20/2022,Jawa Timur,1432
5/21/2022,Jawa Timur,1491
5/22/2022,Jawa Timur,1512
5/23/2022,Jawa Timur,1524
5/24/2022,Jawa Timur,1525
5/25/2022,Jawa Timur,1537
5/26/2022,Jawa Timur,1648
5/27/2022,Jawa Timur,1660
5/28/2022,Jawa Timur,1681
5/29/2022,Jawa Timur,1714
5/30/2022,Jawa Timur,1754
5/31/2022,Jawa Timur,1748
6/1/2022,Jawa Timur,1782
6/2/2022,Jawa Timur,1789
6/3/2022,Jawa Timur,1818
6/4/2022,Jawa Timur,1841
6/5/2022,Jawa Timur,1879
6/6/2022,Jawa Timur,1946
6/7/2022,Jawa Timur,2023
6/8/2022,Jawa Timur,2131
6/9/2022,Jawa Timur,2283
6/10/2022,Jawa Timur,2449
6/11/2022,Jawa Timur,2599
6/12/2022,Jawa Timur,2731
6/13/2022,Jawa Timur,2915
6/14/2022,Jawa Timur,3008
6/15/2022,Jawa Timur,3221
6/16/2022,Jawa Timur,3621
6/17/2022,Jawa Timur,3951
6/18/2022,Jawa Timur,4235
6/19/2022,Jawa Timur,4544
6/20/2022,Jawa Timur,4856
6/21/2022,Jawa Timur,5158
6/22/2022,Jawa Timur,5480
6/23/2022,Jawa Timur,5880
6/24/2022,Jawa Timur,6380
6/25/2022,Jawa Timur,6794
6/26/2022,Jawa Timur,7155
6/27/2022,Jawa Timur,7483
6/28/2022,Jawa Timur,7939
6/29/2022,Jawa Timur,8379
6/30/2022,Jawa Timur,8840
7/1/2022,Jawa Timur,9468
7/2/2022,Jawa Timur,9987
7/3/2022,Jawa Timur,10708
7/4/2022,Jawa Timur,11358
7/5/2022,Jawa Timur,11885
7/6/2022,Jawa Timur,12494
7/7/2022,Jawa Timur,13842
7/8/2022,Jawa Timur,14937
7/9/2022,Jawa Timur,15572
7/10/2022,Jawa Timur,16412
7/11/2022,Jawa Timur,17118
7/12/2022,Jawa Timur,18020
7/13/2022,Jawa Timur,21979
7/14/2022,Jawa Timur,26996
7/15/2022,Jawa Timur,33027
7/16/2022,Jawa Timur,38288
7/17/2022,Jawa Timur,42221
7/18/2022,Jawa Timur,44566
7/19/2022,Jawa Timur,45765
7/20/2022,Jawa Timur,48569
7/21/2022,Jawa Timur,49046
7/22/2022,Jawa Timur,52219
7/23/2022,Jawa Timur,54697
7/24/2022,Jawa Timur,55612
7/25/2022,Jawa Timur,55191
7/26/2022,Jawa Timur,53487
7/27/2022,Jawa Timur,54514
7/28/2022,Jawa Timur,55944
7/29/2022,Jawa Timur,57126
7/30/2022,Jawa Timur,56990
7/31/2022,Jawa Timur,56194
8/1/2022,Jawa Timur,53547
8/2/2022,Jawa Timur,49855
8/3/2022,Jawa Timur,49263
8/4/2022,Jawa Timur,48762
8/5/2022,Jawa Timur,47875
8/6/2022,Jawa Timur,46978
8/7/2022,Jawa Timur,45565
8/8/2022,Jawa Timur,44271
8/9/2022,Jawa Timur,42454
8/10/2022,Jawa Timur,41272
8/11/2022,Jawa Timur,39451
8/12/2022,Jawa Timur,38165
8/13/2022,Jawa Timur,37706
8/14/2022,Jawa Timur,36173
8/15/2022,Jawa Timur,34123
8/16/2022,Jawa Timur,31662
8/17/2022,Jawa Timur,29780
8/18/2022,Jawa Timur,27827
8/19/2022,Jawa Timur,26908
8/20/2022,Jawa Timur,25866
8/21/2022,Jawa Timur,24416
8/22/2022,Jawa Timur,22832
8/23/2022,Jawa Timur,20434
8/24/2022,Jawa Timur,18636
8/25/2022,Jawa Timur,17359
8/26/2022,Jawa Timur,15922
8/27/2022,Jawa Timur,14800
8/28/2022,Jawa Timur,13784
8/29/2022,Jawa Timur,12695
8/30/2022,Jawa Timur,11563
8/31/2022,Jawa Timur,11091
9/1/2022,Jawa Timur,10593
9/2/2022,Jawa Timur,9797
9/3/2022,Jawa Timur,9389
9/4/2022,Jawa Timur,8710
9/5/2022,Jawa Timur,8209
9/6/2022,Jawa Timur,7520
9/7/2022,Jawa Timur,7121
9/8/2022,Jawa Timur,6729
9/9/2022,Jawa Timur,6344
9/10/2022,Jawa Timur,6023
9/11/2022,Jawa Timur,5850
9/12/2022,Jawa Timur,5572
9/13/2022,Jawa Timur,5171
9/14/2022,Jawa Timur,4909
9/15/2022,Jawa Timur,4636
9/16/2022,Jawa Timur,4289
9/17/2022,Jawa Timur,4005
9/18/2022,Jawa Timur,3742
9/19/2022,Jawa Timur,3484
9/20/2022,Jawa Timur,3191
9/21/2022,Jawa Timur,2956
9/22/2022,Jawa Timur,2870
9/23/2022,Jawa Timur,2640
9/24/2022,Jawa Timur,2484
9/25/2022,Jawa Timur,2314
9/26/2022,Jawa Timur,2237
9/27/2022,Jawa Timur,2028
9/28/2022,Jawa Timur,1947
9/29/2022,Jawa Timur,1886
9/30/2022,Jawa Timur,1811
3/21/2022,Bali,2
3/22/2022,Bali,1
3/23/2022,Bali,4
3/24/2022,Bali,4
3/25/2022,Bali,7
3/26/2022,Bali,7
3/27/2022,Bali,7
3/28/2022,Bali,7
3/29/2022,Bali,8
3/30/2022,Bali,17
3/31/2022,Bali,17
4/1/2022,Bali,13
4/2/2022,Bali,13
4/3/2022,Bali,15
4/4/2022,Bali,20
4/5/2022,Bali,15
4/6/2022,Bali,23
4/7/2022,Bali,23
4/8/2022,Bali,29
4/9/2022,Bali,43
4/10/2022,Bali,54
4/11/2022,Bali,58
4/12/2022,Bali,60
4/13/2022,Bali,64
4/14/2022,Bali,69
4/15/2022,Bali,73
4/16/2022,Bali,79
4/17/2022,Bali,86
4/18/2022,Bali,92
4/19/2022,Bali,94
4/20/2022,Bali,95
4/21/2022,Bali,105
4/22/2022,Bali,101
4/23/2022,Bali,108
4/24/2022,Bali,118
4/25/2022,Bali,109
4/26/2022,Bali,107
4/27/2022,Bali,109
4/28/2022,Bali,123
4/29/2022,Bali,115
4/30/2022,Bali,105
5/1/2022,Bali,110
5/2/2022,Bali,104
5/3/2022,Bali,107
5/4/2022,Bali,108
5/5/2022,Bali,113
5/6/2022,Bali,107
5/7/2022,Bali,100
5/8/2022,Bali,101
5/9/2022,Bali,105
5/10/2022,Bali,103
5/11/2022,Bali,100
5/12/2022,Bali,109
5/13/2022,Bali,108
5/14/2022,Bali,110
5/15/2022,Bali,107
5/16/2022,Bali,99
5/17/2022,Bali,94
5/18/2022,Bali,98
5/19/2022,Bali,92
5/20/2022,Bali,91
5/21/2022,Bali,90
5/22/2022,Bali,92
5/23/2022,Bali,97
5/24/2022,Bali,97
5/25/2022,Bali,97
5/26/2022,Bali,108
5/27/2022,Bali,109
5/28/2022,Bali,102
5/29/2022,Bali,119
5/30/2022,Bali,123
5/31/2022,Bali,132
6/1/2022,Bali,143
6/2/2022,Bali,148
6/3/2022,Bali,136
6/4/2022,Bali,141
6/5/2022,Bali,150
6/6/2022,Bali,181
6/7/2022,Bali,204
6/8/2022,Bali,212
6/9/2022,Bali,194
6/10/2022,Bali,223
6/11/2022,Bali,230
6/12/2022,Bali,242
6/13/2022,Bali,255
6/14/2022,Bali,261
6/15/2022,Bali,252
6/16/2022,Bali,266
6/17/2022,Bali,281
6/18/2022,Bali,336
6/19/2022,Bali,404
6/20/2022,Bali,420
6/21/2022,Bali,438
6/22/2022,Bali,456
6/23/2022,Bali,468
6/24/2022,Bali,503
6/25/2022,Bali,546
6/26/2022,Bali,522
6/27/2022,Bali,607
6/28/2022,Bali,630
6/29/2022,Bali,648
6/30/2022,Bali,681
7/1/2022,Bali,652
7/2/2022,Bali,749
7/3/2022,Bali,777
7/4/2022,Bali,842
7/5/2022,Bali,862
7/6/2022,Bali,903
7/7/2022,Bali,881
7/8/2022,Bali,867
7/9/2022,Bali,827
7/10/2022,Bali,882
7/11/2022,Bali,768
7/12/2022,Bali,757
7/13/2022,Bali,722
7/14/2022,Bali,759
7/15/2022,Bali,779
7/16/2022,Bali,782
7/17/2022,Bali,777
7/18/2022,Bali,781
7/19/2022,Bali,713
7/20/2022,Bali,679
7/21/2022,Bali,700
7/22/2022,Bali,710
7/23/2022,Bali,696
7/24/2022,Bali,688
7/25/2022,Bali,658
7/26/2022,Bali,620
7/27/2022,Bali,601
7/28/2022,Bali,574
7/29/2022,Bali,551
7/30/2022,Bali,524
7/31/2022,Bali,483
8/1/2022,Bali,476
8/2/2022,Bali,469
8/3/2022,Bali,455
8/4/2022,Bali,445
8/5/2022,Bali,439
8/6/2022,Bali,428
8/7/2022,Bali,425
8/8/2022,Bali,431
8/9/2022,Bali,461
8/10/2022,Bali,460
8/11/2022,Bali,457
8/12/2022,Bali,455
8/13/2022,Bali,453
8/14/2022,Bali,447
8/15/2022,Bali,449
8/16/2022,Bali,437
8/17/2022,Bali,436
8/18/2022,Bali,459
8/19/2022,Bali,468
8/20/2022,Bali,490
8/21/2022,Bali,503
8/22/2022,Bali,513
8/23/2022,Bali,508
8/24/2022,Bali,517
8/25/2022,Bali,538
8/26/2022,Bali,555
8/27/2022,Bali,561
8/28/2022,Bali,581
8/29/2022,Bali,600
8/30/2022,Bali,658
8/31/2022,Bali,705
9/1/2022,Bali,763
9/2/2022,Bali,826
9/3/2022,Bali,879
9/4/2022,Bali,985
9/5/2022,Bali,1046
9/6/2022,Bali,1090
9/7/2022,Bali,1158
9/8/2022,Bali,1196
9/9/2022,Bali,1259
9/10/2022,Bali,1246
9/11/2022,Bali,1288
9/12/2022,Bali,1352
9/13/2022,Bali,1361
9/14/2022,Bali,1351
9/15/2022,Bali,1359
9/16/2022,Bali,1354
9/17/2022,Bali,1319
9/18/2022,Bali,1271
9/19/2022,Bali,1209
9/20/2022,Bali,1195
9/21/2022,Bali,1248
9/22/2022,Bali,1230
9/23/2022,Bali,1267
9/24/2022,Bali,1250
9/25/2022,Bali,1316
9/26/2022,Bali,1290
9/27/2022,Bali,1291
9/28/2022,Bali,1250
9/29/2022,Bali,1225
9/30/2022,Bali,1238
10/1/2022,Bali,1254
10/2/2022,Bali,1287
10/3/2022,Bali,1281
10/4/2022,Bali,1258
10/5/2022,Bali,1210
10/6/2022,Bali,1174
10/7/2022,Bali,1154
10/8/2022,Bali,1129
10/9/2022,Bali,1125
10/10/2022,Bali,1110
10/11/2022,Bali,1118
10/12/2022,Bali,1070
10/13/2022,Bali,997
10/14/2022,Bali,958
10/15/2022,Bali,900
10/16/2022,Bali,858
10/17/2022,Bali,849
10/18/2022,Bali,842
10/19/2022,Bali,848
10/20/2022,Bali,816
10/21/2022,Bali,806
10/22/2022,Bali,793
10/23/2022,Bali,787
10/24/2022,Bali,764
10/25/2022,Bali,790
10/26/2022,Bali,796
10/27/2022,Bali,781
10/28/2022,Bali,811
10/29/2022,Bali,812
10/30/2022,Bali,766
10/31/2022,Bali,853
11/1/2022,Bali,751
11/2/2022,Bali,689
11/3/2022,Bali,667
11/4/2022,Bali,662
11/5/2022,Bali,617
11/6/2022,Bali,607
11/7/2022,Bali,625
11/8/2022,Bali,621
11/9/2022,Bali,618
11/10/2022,Bali,660
11/11/2022,Bali,617
11/12/2022,Bali,655
11/13/2022,Bali,663
11/14/2022,Bali,698
11/15/2022,Bali,663
11/16/2022,Bali,660
11/17/2022,Bali,653
11/18/2022,Bali,636
11/19/2022,Bali,658
11/20/2022,Bali,663
11/21/2022,Bali,684
11/22/2022,Bali,725
11/23/2022,Bali,727
11/24/2022,Bali,732
11/25/2022,Bali,758
11/26/2022,Bali,814
11/27/2022,Bali,840
11/28/2022,Bali,835
11/29/2022,Bali,887
11/30/2022,Bali,859
12/1/2022,Bali,911
12/2/2022,Bali,1018
12/3/2022,Bali,1118
12/4/2022,Bali,1168
12/5/2022,Bali,1123
12/6/2022,Bali,1157
12/7/2022,Bali,944
12/8/2022,Bali,890
12/9/2022,Bali,927
12/10/2022,Bali,936
12/11/2022,Bali,926
12/12/2022,Bali,898
12/13/2022,Bali,904
12/14/2022,Bali,879
12/15/2022,Bali,875
12/16/2022,Bali,872
12/17/2022,Bali,901
12/18/2022,Bali,941
12/19/2022,Bali,951
12/20/2022,Bali,955
12/21/2022,Bali,971
12/22/2022,Bali,921
12/23/2022,Bali,946
12/24/2022,Bali,939
12/25/2022,Bali,941
12/26/2022,Bali,929
12/27/2022,Bali,894
12/28/2022,Bali,897
12/29/2022,Bali,926
12/30/2022,Bali,967
12/31/2022,Bali,1043
1/1/2022,Bali,1050
1/2/2022,Bali,1082
1/3/2022,Bali,1121
1/4/2022,Bali,1101
1/5/2022,Bali,1156
1/6/2022,Bali,1185
1/7/2022,Bali,1232
1/8/2022,Bali,1345
1/9/2022,Bali,1420
1/10/2022,Bali,1474
1/11/2022,Bali,1561
1/12/2022,Bali,1769
1/13/2022,Bali,1910
1/14/2022,Bali,1957
1/15/2022,Bali,2060
1/16/2022,Bali,2227
1/17/2022,Bali,2359
1/18/2022,Bali,2342
1/19/2022,Bali,2356
1/20/2022,Bali,2598
1/21/2022,Bali,2852
1/22/2022,Bali,2927
1/23/2022,Bali,2906
1/24/2022,Bali,2973
1/25/2022,Bali,2843
1/26/2022,Bali,3147
1/27/2022,Bali,3432
1/28/2022,Bali,3502
1/29/2022,Bali,3603
1/30/2022,Bali,3553
1/31/2022,Bali,3512
2/1/2022,Bali,3493
2/2/2022,Bali,3424
2/3/2022,Bali,3440
2/4/2022,Bali,3282
2/5/2022,Bali,3315
2/6/2022,Bali,3116
2/7/2022,Bali,3109
2/8/2022,Bali,2901
2/9/2022,Bali,3075
2/10/2022,Bali,3053
2/11/2022,Bali,2990
2/12/2022,Bali,2977
2/13/2022,Bali,2893
2/14/2022,Bali,2797
2/15/2022,Bali,2734
2/16/2022,Bali,2685
2/17/2022,Bali,2812
2/18/2022,Bali,2762
2/19/2022,Bali,2635
2/20/2022,Bali,2361
2/21/2022,Bali,2404
2/22/2022,Bali,2348
2/23/2022,Bali,2317
2/24/2022,Bali,2325
2/25/2022,Bali,2289
2/26/2022,Bali,2344
2/27/2022,Bali,2142
2/28/2022,Bali,2219
3/1/2022,Bali,2144
3/2/2022,Bali,2078
3/3/2022,Bali,2046
3/4/2022,Bali,2041
3/5/2022,Bali,1997
3/6/2022,Bali,1926
3/7/2022,Bali,1855
3/8/2022,Bali,1815
3/9/2022,Bali,1782
3/10/2022,Bali,1802
3/11/2022,Bali,1810
3/12/2022,Bali,1767
3/13/2022,Bali,1760
3/14/2022,Bali,1760
3/15/2022,Bali,1625
3/16/2022,Bali,1474
3/17/2022,Bali,1414
3/18/2022,Bali,1523
3/19/2022,Bali,1512
3/20/2022,Bali,1436
3/21/2022,Bali,1479
3/22/2022,Bali,1454
3/23/2022,Bali,1487
3/24/2022,Bali,1534
3/25/2022,Bali,1594
3/26/2022,Bali,1614
3/27/2022,Bali,1629
3/28/2022,Bali,1601
3/29/2022,Bali,1531
3/30/2022,Bali,1531
3/31/2022,Bali,1573
4/1/2022,Bali,1554
4/2/2022,Bali,1582
4/3/2022,Bali,1539
4/4/2022,Bali,1559
4/5/2022,Bali,1569
4/6/2022,Bali,1566
4/7/2022,Bali,1622
4/8/2022,Bali,1607
4/9/2022,Bali,1639
4/10/2022,Bali,1662
4/11/2022,Bali,1656
4/12/2022,Bali,1659
4/13/2022,Bali,1680
4/14/2022,Bali,1729
4/15/2022,Bali,1748
4/16/2022,Bali,1622
4/17/2022,Bali,1611
4/18/2022,Bali,1593
4/19/2022,Bali,1491
4/20/2022,Bali,1418
4/21/2022,Bali,1454
4/22/2022,Bali,1393
4/23/2022,Bali,1374
4/24/2022,Bali,1390
4/25/2022,Bali,1374
4/26/2022,Bali,1298
4/27/2022,Bali,1311
4/28/2022,Bali,1336
4/29/2022,Bali,1290
4/30/2022,Bali,1283
5/1/2022,Bali,1254
5/2/2022,Bali,1236
5/3/2022,Bali,1221
5/4/2022,Bali,1238
5/5/2022,Bali,1255
5/6/2022,Bali,1252
5/7/2022,Bali,1190
5/8/2022,Bali,1193
5/9/2022,Bali,1172
5/10/2022,Bali,1123
5/11/2022,Bali,1119
5/12/2022,Bali,1118
5/13/2022,Bali,1134
5/14/2022,Bali,1082
5/15/2022,Bali,1001
5/16/2022,Bali,993
5/17/2022,Bali,949
5/18/2022,Bali,921
5/19/2022,Bali,899
5/20/2022,Bali,876
5/21/2022,Bali,817
5/22/2022,Bali,777
5/23/2022,Bali,791
5/24/2022,Bali,786
5/25/2022,Bali,760
5/26/2022,Bali,773
5/27/2022,Bali,735
5/28/2022,Bali,717
5/29/2022,Bali,691
5/30/2022,Bali,671
5/31/2022,Bali,634
6/1/2022,Bali,611
6/2/2022,Bali,568
6/3/2022,Bali,543
6/4/2022,Bali,516
6/5/2022,Bali,500
6/6/2022,Bali,473
6/7/2022,Bali,464
6/8/2022,Bali,455
6/9/2022,Bali,437
6/10/2022,Bali,439
6/11/2022,Bali,423
6/12/2022,Bali,407
6/13/2022,Bali,406
6/14/2022,Bali,394
6/15/2022,Bali,417
6/16/2022,Bali,460
6/17/2022,Bali,485
6/18/2022,Bali,524
6/19/2022,Bali,637
6/20/2022,Bali,704
6/21/2022,Bali,734
6/22/2022,Bali,810
6/23/2022,Bali,919
6/24/2022,Bali,1028
6/25/2022,Bali,1157
6/26/2022,Bali,1310
6/27/2022,Bali,1408
6/28/2022,Bali,1464
6/29/2022,Bali,1599
6/30/2022,Bali,1707
7/1/2022,Bali,1892
7/2/2022,Bali,2050
7/3/2022,Bali,2140
7/4/2022,Bali,2360
7/5/2022,Bali,2553
7/6/2022,Bali,2703
7/7/2022,Bali,2990
7/8/2022,Bali,3293
7/9/2022,Bali,3641
7/10/2022,Bali,4015
7/11/2022,Bali,4269
7/12/2022,Bali,4596
7/13/2022,Bali,4939
7/14/2022,Bali,5394
7/15/2022,Bali,5803
7/16/2022,Bali,6191
7/17/2022,Bali,6658
7/18/2022,Bali,7117
7/19/2022,Bali,7312
7/20/2022,Bali,7636
7/21/2022,Bali,8066
7/22/2022,Bali,8631
7/23/2022,Bali,9320
7/24/2022,Bali,9656
7/25/2022,Bali,9922
7/26/2022,Bali,10172
7/27/2022,Bali,10624
7/28/2022,Bali,11077
7/29/2022,Bali,11561
7/30/2022,Bali,12078
7/31/2022,Bali,12416
8/1/2022,Bali,12690
8/2/2022,Bali,12917
8/3/2022,Bali,13344
8/4/2022,Bali,13594
8/5/2022,Bali,13803
8/6/2022,Bali,13475
8/7/2022,Bali,13202
8/8/2022,Bali,13082
8/9/2022,Bali,12937
8/10/2022,Bali,12736
8/11/2022,Bali,12831
8/12/2022,Bali,12592
8/13/2022,Bali,12327
8/14/2022,Bali,12444
8/15/2022,Bali,11426
8/16/2022,Bali,11303
8/17/2022,Bali,11206
8/18/2022,Bali,10720
8/19/2022,Bali,10665
8/20/2022,Bali,10387
8/21/2022,Bali,9982
8/22/2022,Bali,9458
8/23/2022,Bali,8814
8/24/2022,Bali,8736
8/25/2022,Bali,8599
8/26/2022,Bali,8163
8/27/2022,Bali,7991
8/28/2022,Bali,7607
8/29/2022,Bali,6933
8/30/2022,Bali,6322
8/31/2022,Bali,6425
9/1/2022,Bali,6371
9/2/2022,Bali,5991
9/3/2022,Bali,5738
9/4/2022,Bali,5258
9/5/2022,Bali,5034
9/6/2022,Bali,4871
9/7/2022,Bali,4790
9/8/2022,Bali,4770
9/9/2022,Bali,4606
9/10/2022,Bali,4437
9/11/2022,Bali,4319
9/12/2022,Bali,4121
9/13/2022,Bali,3876
9/14/2022,Bali,3401
9/15/2022,Bali,2765
9/16/2022,Bali,2345
9/17/2022,Bali,2285
9/18/2022,Bali,2211
9/19/2022,Bali,2140
9/20/2022,Bali,2001
9/21/2022,Bali,1902
9/22/2022,Bali,1782
9/23/2022,Bali,1672
9/24/2022,Bali,1629
9/25/2022,Bali,1576
9/26/2022,Bali,1514
9/27/2022,Bali,1438
9/28/2022,Bali,1259
9/29/2022,Bali,1160
9/30/2022,Bali,1012
